index,image_link,group_id,entity_name,entity_value,extracted_text,prediction
2149,https://m.media-amazon.com/images/I/81CD3ioKQIL.jpg,630390,item_weight,25.0 gram,"FItBites.

TREAT YOURSELF

25g of Protein

FITBITES
MATCHA
LATTE
VS

i
>O%
oS

474%

XE

Our protein begins as
FRESH MILK made by
LOCAL FARMERS.

y

SCOOP

ADD 1 SCOOP INTO 8
OZ OF MILK OR WATER

vs
Og of Protein

oe

REGULAR MATCHA LATTE

of

@ ©

The fresh milk is purified
into PROTEIN through a

gentle ion exchange
process that removes

ALL of the sugar, lactose,

and fat molecules.

ook
5) @

SHAKE

BLEND PROTEIN UNTIL
COMPLETELY MIXED

 

Clean Ingredients
& Natural Sweetener
vs
Artificial Ingredients
& Flavors

|
|

Og of Sugar
vs
54g of Sugar

+ es
().

The finished product is a
clean WHEY PROTEIN
ISOLATE that’s easy to
mix, easy to digest,
without anything artificial
so you can train, recover,
and feel your best.

REBUILD

DRINK WITHIN 20 MINUTES
OF WORKOUT
","25.0 gram, 1.5 pound, 8.0 ounce, 54.0 gram"
2150,https://m.media-amazon.com/images/I/81dC5UnfSWL.jpg,630390,item_weight,1.0 pound,"NUTRITION FACTS

Servings per container 19

Serving size 1round scoop (36g)

Amount Per Serving

Calories

110

% Daily Value*
Total Fat 0.5g 1%
Saturated Fat Og 0%
Trans Fat Og
Cholesterol Omg 0%
Sodium 170mg 7%
Total Carbohydrate 6g 2%
Dietary Fiber <1g 3%
Total Sugars Og
Includes Og Added Sugars
Erythritol 5g
Protein 25g

0%

Vitamin D O.1mcg 0%
Calcium 40mg 2%
Iron 0.4mg 2%
Potassium 90mg 2%
* The % Daily Value (DV) tells you how much a nutrient in a

serving of food contributes to a daily diet. 2,000 calories a
day is used for general nutrition advice.

Typical Amino Acid Profile per Serving*

Histidine”
Isoleucine”*
Leucine”*
Lysine” 2.55 g
Methionine” 0.589
Phenylalanine” 0.88 g

Alanine
Arginine
Aspartate
Cysteine
Glutamine
Glycine

1.23 g
0.60 g
2,85 g
0.70 g
410g
0.439

0.50 g
140g
318 g

Proline 118g
Serine 0.83 g
Threonine’ 118g
Tryptophan” § 0.73 g
Tyrosine 0.90 g
Valine”* 135g

“indicates Essential Amino Acid “indicates BCAA (branched chain amino acid)
*amino acid values are naturally occurring and subject to variation

 

MATCHA PROTEIN

Ingredients: 100% whey protein isolate,
erythritol, matcha powder, sunflower lecithin,
stevia.

Contains 60 mg of caffeine from matcha per
serving
","25.0 gram, 1.5 pound, 8.0 ounce, 54.0 gram, 36.0 gram, 0.5 gram, 170.0 milligram, 6.0 gram, 1.0 gram, 5.0 gram, 40.0 milligram, 0.4 milligram, 90.0 milligram, 2.55 gram, 0.88 gram, 1.23 gram, 0.6 gram, 85.0 gram, 0.7 gram, 410.0 gram, 140.0 gram, 318.0 gram, 118.0 gram, 0.83 gram, 0.73 gram, 0.9 gram, 135.0 gram, 60.0 milligram"
2151,https://m.media-amazon.com/images/I/61dckbtfhEL.jpg,630390,item_weight,25.0 gram,"I

 

25g PROTEIN
110 CALORIES

per serving
","25.0 gram, 1.5 pound, 8.0 ounce, 54.0 gram, 36.0 gram, 0.5 gram, 170.0 milligram, 6.0 gram, 1.0 gram, 5.0 gram, 40.0 milligram, 0.4 milligram, 90.0 milligram, 2.55 gram, 0.88 gram, 1.23 gram, 0.6 gram, 85.0 gram, 0.7 gram, 410.0 gram, 140.0 gram, 318.0 gram, 118.0 gram, 0.83 gram, 0.73 gram, 0.9 gram, 135.0 gram, 60.0 milligram"
2152,https://m.media-amazon.com/images/I/71SIHGpTHFL.jpg,630390,item_weight,1.5 pound," 

  
  
   
     

FitBites.

TREAT YOURSELF

WHEY PROTEIN
ISOLATE

MATCHA LATTE

25g 0g 110

PROTEIN SUGAR CALORIES

 

 

NET WT 1.5 LBS

  
","25.0 gram, 1.5 pound, 8.0 ounce, 54.0 gram, 36.0 gram, 0.5 gram, 170.0 milligram, 6.0 gram, 1.0 gram, 5.0 gram, 40.0 milligram, 0.4 milligram, 90.0 milligram, 2.55 gram, 0.88 gram, 1.23 gram, 0.6 gram, 85.0 gram, 0.7 gram, 410.0 gram, 140.0 gram, 318.0 gram, 118.0 gram, 0.83 gram, 0.73 gram, 0.9 gram, 135.0 gram, 60.0 milligram, 0.0 gram"
2153,https://m.media-amazon.com/images/I/7135rGkcJqL.jpg,630390,item_weight,1.5 pound,"TREAT YOURSELF

WHEY PROTEIN
ISOLATE

25g

PROTEIN

NET WT 1.5 LBS
ETARY SUPPLEMENT

 
","25.0 gram, 1.5 pound, 8.0 ounce, 54.0 gram, 36.0 gram, 0.5 gram, 170.0 milligram, 6.0 gram, 1.0 gram, 5.0 gram, 40.0 milligram, 0.4 milligram, 90.0 milligram, 2.55 gram, 0.88 gram, 1.23 gram, 0.6 gram, 85.0 gram, 0.7 gram, 410.0 gram, 140.0 gram, 318.0 gram, 118.0 gram, 0.83 gram, 0.73 gram, 0.9 gram, 135.0 gram, 60.0 milligram, 0.0 gram"
2620,https://m.media-amazon.com/images/I/511M5cIzpzL.jpg,630390,item_weight,3000.0 gram,"  
 

MAMA,
FORMEL 90 . ,

PROTEIN
mr

paae
","25.0 gram, 1.5 pound, 8.0 ounce, 54.0 gram, 36.0 gram, 0.5 gram, 170.0 milligram, 6.0 gram, 1.0 gram, 5.0 gram, 40.0 milligram, 0.4 milligram, 90.0 milligram, 2.55 gram, 0.88 gram, 1.23 gram, 0.6 gram, 85.0 gram, 0.7 gram, 410.0 gram, 140.0 gram, 318.0 gram, 118.0 gram, 0.83 gram, 0.73 gram, 0.9 gram, 135.0 gram, 60.0 milligram, 0.0 gram"
2126,https://m.media-amazon.com/images/I/71NxKNjd3kL.jpg,630869,item_weight,20.4 gram,"   
     
  

amazing brilliant
Ceautifil & brave

and you can

[+
1.7cm 0.66inch

2cm 0.78inch HJ
2.5cm 0.98inch
",
2551,https://m.media-amazon.com/images/I/51OZvcCtEEL.jpg,630869,item_weight,6.0 gram,"IP black plating
High polished

Stainless steel
Perimeter:14cm

 

4mm

Weight:6g
",6.0 gram
2552,https://m.media-amazon.com/images/I/51F7vcA4YNL.jpg,630869,item_weight,8.0 gram,"63mm IP gold plating
24mm—i a Stainless steel
, High polished
~s Perimeter:15.5cm

Weight:8g
","6.0 gram, 8.0 gram"
2519,https://m.media-amazon.com/images/I/61QlP-bOvuL.jpg,630869,item_weight,27.0 gram,"7.5""(19cm)

8.26""(21cm)
9.05""(23cm)
3 length is available .

    
 

IP black/Silver plating
High-qulity aloy material
High polished

High-quality PU material
Perimeter:210cm
Weight:27g
","6.0 gram, 8.0 gram, 27.0 gram"
2105,https://m.media-amazon.com/images/I/61LZPplblFL.jpg,630869,item_weight,4.83 gram,"Material:Stainless steel. Enamel
Length:Adjustable 12-17cm (4.7” -6.7” )
Weight:4.83g

 
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram"
2685,https://m.media-amazon.com/images/I/51yopD8-DuL.jpg,630869,item_weight,26.0 gram,"length:19CM
ID:5.8CM
weight:26G

 
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram"
2899,https://m.media-amazon.com/images/I/618b6Xi5t7L.jpg,630869,item_weight,23.0 gram,"SIZE Detail

   

weight: 23g
length: 22cm
wide: 1cm

high: 0.3cm
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram"
2881,https://m.media-amazon.com/images/I/61zVKgMJxwL.jpg,630869,item_weight,2.5 gram," 

zircon

Bracelet length:24cm
sweight : 2.59

Tips:Manual measuring
Permissible error
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram"
2873,https://m.media-amazon.com/images/I/711s86d9QpL.jpg,630869,item_weight,17.0 gram,"FASHION CLASSIC

} extender chain:56mm

 

Weight: 17g
Material: Titanium Steel
Metal: Alloy Chain

Color: Gold

 

 
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram"
2926,https://m.media-amazon.com/images/I/61DUrTZArnL.jpg,630869,item_weight,16.4 gram,"oO
fo)
—
o
n
o
au
£
OW
fm
w

High polished
Weight:16.4g

 
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram"
2629,https://m.media-amazon.com/images/I/61mO6Xbr6cL.jpg,630869,item_weight,15.0 gram,"a
<4
()
=
>
co
co)
pri
=
r<
S
=
i
=
=)
z

Re ULTRA CAL)

‘Guideline daily amount for energy (2000 kcal)
°15 g corresponds to approx. 4 squares of the chocolate

 
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram"
2907,https://m.media-amazon.com/images/I/61GNRUoCHBL.jpg,630869,item_weight,7.5 gram,"Product Parameter

 

Series: Bracelet CZ: 3x3 mm
length: 17.5+5 cm Weight: About 7.5 g

TIPS : manual measuring permissible error
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram"
2549,https://m.media-amazon.com/images/I/51FiUYQhUTL.jpg,630869,item_weight,8.0 gram,"| Stainless steel
p Hishipolished

Perimeter:15.5cm

Weight:8g
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram"
2085,https://m.media-amazon.com/images/I/71KHJ51FQ-L.jpg,630869,item_weight,3.0 gram,"High polished IP gold plating

| Stainless steel

     

Length:16-19.5cm
(6.3” -7.7” ) Resizeble

Width:7mm/0.28 “

Width:11mm/0.4 ""

Weight:3g
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram"
2833,https://m.media-amazon.com/images/I/51OJEHJrn0L.jpg,630869,item_weight,15.3 gram," 

f Stainless steel

High polished

 

High-quality PU material
Length:20.5em
/ Weight:15.3g

   
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram"
2566,https://m.media-amazon.com/images/I/71NG3bnFWdL.jpg,630869,item_weight,22.9 gram,"ot

  
       
 

xO oy
SOMETIMES ** om
YOU FORGET YOU'RE
+ Wwesome
SO THIS IS YOUR

  

1.7cm 0.67inch SS 5
[4 2.6cm 1.02inch
2.5cm 0.98inch
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram"
2140,https://m.media-amazon.com/images/I/51BPUQshiYL.jpg,630869,item_weight,33.5 gram,"UNIVERSITY TRENDZ

  
 

Turquoise
J, Wood bead

   
  
 

@ High-quality alloy material
J Hematite
Y High polished

High-quality PU material
J |P gold plating

F Perimeter:14-17cm

Weight:33.5g
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram"
2576,https://m.media-amazon.com/images/I/41LhtQdIfFL.jpg,630869,item_weight,18.9 gram,"High polished
Stainless steel

   

 

- Microfiber leather
44.6mm Length:19em

 

Weight:18.99
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram"
2417,https://m.media-amazon.com/images/I/61V0Mm1D9HS.jpg,630869,item_weight,8.8 gram,"Braided rope Magnetic buckle

     

 

 

 

$925 Silver 5mm

Material $925 Silver Series Bracelet

 

Weight 8.8 g (About) Perimeter 19cm

 
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram"
2408,https://m.media-amazon.com/images/I/71MuLEEG55L.jpg,630869,item_weight,24.2 gram,"poe Adjustable

 

Stainless Steel 1.17 inch

Material: Stainless Steel Series: Urn Bracelet
Weight: 24.2g(About) Adjustable : 17-26cm
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram"
2641,https://m.media-amazon.com/images/I/61XYMHnSjOL.jpg,630869,item_weight,5.0 gram," 

Weight: 5g
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram"
2631,https://m.media-amazon.com/images/I/61OPNr6wqkL.jpg,630869,item_weight,22.0 gram,"8mm
Diameter

Lava stone Chakra bead

Iner length is 6.6

inches

Suitable for wrist size
range:6.6-8.5inch

 

Weight: 0.770z(22g )
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram"
2215,https://m.media-amazon.com/images/I/61M+K2WmANL.jpg,630869,item_weight,18 gram,"PU leather

 

Weight:18G
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram"
2198,https://m.media-amazon.com/images/I/712OdYUTUvL.jpg,630869,item_weight,66 gram,"Product Weight-66 grams

 

Length-15.5 cm
Adjustable
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram, -66.0 gram"
2783,https://m.media-amazon.com/images/I/71QGiU89UyL.jpg,630869,item_weight,17.7 gram,"Weight:17.7g

   
      

PERTANTO QUESTOE UN
promemoria

=
HW
2.5cm/0.98inch

/
1.7cm/0.66inch

\
2./cm/1.06inch
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram, -66.0 gram, 17.7 gram"
2398,https://m.media-amazon.com/images/I/5133qAh0kgS.jpg,630869,item_weight,1.6 gram," 

size:1.5*6*8cm
weight:1.6g
Bracelet
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram, -66.0 gram, 17.7 gram, 1.6 gram"
2976,https://m.media-amazon.com/images/I/71pzZmDi2kL.jpg,630869,item_weight,61.6 gram," 

BOLE

WUE
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram, -66.0 gram, 17.7 gram, 1.6 gram"
2975,https://m.media-amazon.com/images/I/71V1n5lmJFL.jpg,630869,item_weight,13 gram,"Adjustable Open Size
Pull or press the cuffs to adjust the size to fit most wrist, such as for adult women,
teen girl, boy, adult men, 12-80 years old

   

  

Pull out firmly with
continous pressure to
fit large wrist

 
    
   
 

 
  
 

Push in firmly with
continous pressure to
fit a small wrist

     

Length: 5.9”

, A Weight: 13g
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram, -66.0 gram, 17.7 gram, 1.6 gram, 13.0 gram"
2354,https://m.media-amazon.com/images/I/51Q+3ThJJ6L.jpg,630869,item_weight,15.5 gram,"PARAMETER

 

Weight:15.5G

Because there may be some errors in manual measurement
please refer to the actual product
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram, -66.0 gram, 17.7 gram, 1.6 gram, 13.0 gram, 15.5 gram"
2785,https://m.media-amazon.com/images/I/51kUvaEu2OL.jpg,630869,item_weight,7.0 gram," 

1.1” (2.9cm)

weight:7g
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram, -66.0 gram, 17.7 gram, 1.6 gram, 13.0 gram, 15.5 gram, 7.0 gram"
2003,https://m.media-amazon.com/images/I/61-e0Gs+PXS.jpg,630869,item_weight,8.5 gram," 

Blue Chalcedony Anklet

Fit for most people anklet size
Adjustable :8.5-10inch

 

Beads dia :4mm
Total weight :8.5g
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram, -66.0 gram, 17.7 gram, 1.6 gram, 13.0 gram, 15.5 gram, 7.0 gram, 8.5 gram"
2047,https://m.media-amazon.com/images/I/71NVjhwU2RL.jpg,630869,item_weight,25.4 gram,"11mm /
0.43inch
6mm / 0.24inch Cubic zirconia:
4x2 mm(0.16x0.08 inch)

PRODUCT PARAMETERS

Series: Bracelet Weight: 25.4g / 0.90z (About)

Material: Stainless Steel Perimeter: 24.5cm / 9.65inch

The size of the product is measured manually
and may be subject to marginal error.

 
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram, -66.0 gram, 17.7 gram, 1.6 gram, 13.0 gram, 15.5 gram, 7.0 gram, 8.5 gram, 25.4 gram"
2941,https://m.media-amazon.com/images/I/71yKq2y-y7L.jpg,630869,item_weight,23.6 gram,"ed

 

Clasp

  
 

Bracelet Length

19cm (7.48"") Weight:23.6g
21cm(8.27"") Weight:24.8g
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram, -66.0 gram, 17.7 gram, 1.6 gram, 13.0 gram, 15.5 gram, 7.0 gram, 8.5 gram, 25.4 gram, 23.6 gram, 24.8 gram"
2695,https://m.media-amazon.com/images/I/71TZcts-g9L.jpg,630869,item_weight,51 gram,"IP gold plating

 

Weight: 51g
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram, -66.0 gram, 17.7 gram, 1.6 gram, 13.0 gram, 15.5 gram, 7.0 gram, 8.5 gram, 25.4 gram, 23.6 gram, 24.8 gram, 51.0 gram"
2690,https://m.media-amazon.com/images/I/51CEm5U6S4L.jpg,630869,item_weight,7 gram,"Product Weight-7 grams

        
 

Diameter-
2.6 ,
‘ inch

Freesize
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram, -66.0 gram, 17.7 gram, 1.6 gram, 13.0 gram, 15.5 gram, 7.0 gram, 8.5 gram, 25.4 gram, 23.6 gram, 24.8 gram, 51.0 gram, -7.0 gram"
2858,https://m.media-amazon.com/images/I/41aoxCc+03L.jpg,630869,item_weight,46 kilogram," 

168cm

 

MIM

6kg

 

 

F[G115.5cm

 

 

 

 

  

Sy

 
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram, -66.0 gram, 17.7 gram, 1.6 gram, 13.0 gram, 15.5 gram, 7.0 gram, 8.5 gram, 25.4 gram, 23.6 gram, 24.8 gram, 51.0 gram, -7.0 gram, 6.0 kilogram"
2553,https://m.media-amazon.com/images/I/51F7vcA4YNL.jpg,630869,depth,63.0 millimetre,"63mm IP gold plating
24mm—i a Stainless steel
, High polished
~s Perimeter:15.5cm

Weight:8g
","1.7 centimetre, 0.66 inch, 2.0 centimetre, 0.78 inch, 2.5 centimetre, 0.98 inch, 14.0 centimetre, 4.0 millimetre, 63.0 millimetre, 24.0 millimetre, 15.5 centimetre, 19.0 centimetre, 21.0 centimetre, 23.0 centimetre, 210.0 centimetre, -17.0 centimetre, 5.8 centimetre, 22.0 centimetre, 1.0 centimetre, 0.3 centimetre, 24.0 centimetre, 56.0 millimetre, 3.0 millimetre, 5.0 centimetre, -19.5 centimetre, 7.0 millimetre, 11.0 millimetre, 0.67 inch, 2.6 centimetre, 1.02 inch, 44.6 millimetre, 5.0 millimetre, 1.17 inch, -26.0 centimetre, 8.0 millimetre, 6.6 inch, -8.5 inch, -15.5 centimetre, 1.06 inch, 8.0 centimetre, 2.9 centimetre, -10.0 inch, 0.43 inch, 6.0 millimetre, 0.24 inch, 2.0 millimetre, 0.08 inch, 24.5 centimetre, 9.65 inch, 168.0 centimetre, 115.5 centimetre"
2550,https://m.media-amazon.com/images/I/51thrkpVnKL.jpg,630869,item_weight,8.0 gram,"| Stainless steel
/ High polished
Perimeter:15.5cm

Weight:8g
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram, -66.0 gram, 17.7 gram, 1.6 gram, 13.0 gram, 15.5 gram, 7.0 gram, 8.5 gram, 25.4 gram, 23.6 gram, 24.8 gram, 51.0 gram, -7.0 gram, 6.0 kilogram"
2387,https://m.media-amazon.com/images/I/61k3MqItN7L.jpg,630869,item_weight,24.0 gram,"INFORMATION

 

Material Stainless Steel Series Bracelet

 

Weight 24g (About) Perimeter 19cm

 
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram, -66.0 gram, 17.7 gram, 1.6 gram, 13.0 gram, 15.5 gram, 7.0 gram, 8.5 gram, 25.4 gram, 23.6 gram, 24.8 gram, 51.0 gram, -7.0 gram, 6.0 kilogram, 24.0 gram"
2554,https://m.media-amazon.com/images/I/61N4fJQ2JQL.jpg,630869,item_weight,10.0 gram," 

Product information

 

 

 

 

 

Weight: About 10g

Texture of material:Stainless steel
Notice:Manual measurement,there may be a little tiny difference!

 
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram, -66.0 gram, 17.7 gram, 1.6 gram, 13.0 gram, 15.5 gram, 7.0 gram, 8.5 gram, 25.4 gram, 23.6 gram, 24.8 gram, 51.0 gram, -7.0 gram, 6.0 kilogram, 24.0 gram, 10.0 gram"
2691,https://m.media-amazon.com/images/I/61U06Xuw0wL.jpg,630869,item_weight,14 gram," 

» Weight: About14.00g

I TIPS:manual measuring permissible error
","6.0 gram, 8.0 gram, 27.0 gram, 4.83 gram, 26.0 gram, 23.0 gram, 17.0 gram, 16.4 gram, 15.0 gram, 7.5 gram, 3.0 gram, 15.3 gram, 33.5 gram, 8.8 gram, 24.2 gram, 5.0 gram, 22.0 gram, 18.0 gram, -66.0 gram, 17.7 gram, 1.6 gram, 13.0 gram, 15.5 gram, 7.0 gram, 8.5 gram, 25.4 gram, 23.6 gram, 24.8 gram, 51.0 gram, -7.0 gram, 6.0 kilogram, 24.0 gram, 10.0 gram, 14.0 gram"
2525,https://m.media-amazon.com/images/I/514owMIqiqL.jpg,639090,item_weight,45.0 gram,"=
=
=
—}
oO
=}
—
rac}

 
",
2252,https://m.media-amazon.com/images/I/71rRWsC9RLS.jpg,639090,item_weight,27.0 gram,"Valeurs Yutritionrelles

Une portion individuelle: 27g Pour 100g
P en 2070 kJ

VALEUR ENERGETIQUE 500 kcal

MATIERES GRASSES 35g

DONT ACIDES GRAS SATURES 19g

GLUCIDES 48g
DONT SUCRES 8.4g
FIBRES ALIMENTAIRES 7.0g
PROTEINES 8.3g
SEL 0.179

Une portion
individuelle

559 kJ
135 kcal

9.5g
5.1g
13g

2.3g
1.9g
2.2g

0.059

Ingrédients : édulcorant : maltitol, poudre de lait, beurre de cacao, pate de cacao, amandes
(6%), inuline, céréales soufflées (4%) (farine de riz), beurre concentré, émulsifiant : |cithine
de soja, ar6me (vanille) et édulcorant : glycosides de stéviol*. Cacao: 32% minimum dans

chocolat au lait.

Peut contenir des traces d’arachides et de fruits 4 coque. Les glycosides de stéviol sont
des extraits de la plante de Stévia. Une consommation excessive peut avoir des effets

laxatifs. A conserver dans un endroit frais et sec.
","27.0 gram, 100.0 gram, 35.0 gram, 19.0 gram, 48.0 gram, 8.4 gram, 7.0 gram, 8.3 gram, 9.5 gram, 5.1 gram, 13.0 gram, 2.3 gram, 1.9 gram, 2.2 gram"
2524,https://m.media-amazon.com/images/I/71WYOQoghsL.jpg,639090,item_weight,45.0 gram," 
","27.0 gram, 100.0 gram, 35.0 gram, 19.0 gram, 48.0 gram, 8.4 gram, 7.0 gram, 8.3 gram, 9.5 gram, 5.1 gram, 13.0 gram, 2.3 gram, 1.9 gram, 2.2 gram"
2523,https://m.media-amazon.com/images/I/61-p-uJoleL.jpg,639090,item_weight,45.0 gram," 

a | “Axes

($= il

 
","27.0 gram, 100.0 gram, 35.0 gram, 19.0 gram, 48.0 gram, 8.4 gram, 7.0 gram, 8.3 gram, 9.5 gram, 5.1 gram, 13.0 gram, 2.3 gram, 1.9 gram, 2.2 gram"
